object_id,object_system,object_code
IDFM:41554,source,FR::Quay:41554:FR1
IDFM:9976,netex_monomodal_stopplace,monomodalStopPlace:42513
IDFM:9976,netex_zder_quay,36142
IDFM:9976,netex_zder_quay,8046
IDFM:9976,netex_zder_quay,9976
IDFM:9976,netex_zder_quay,9977
IDFM:9976,netex_zder_quay,monomodalStopPlace:42513
IDFM:9976,source,FR::Quay:9976:FR1
IDFM:32536,netex_monomodal_stopplace,monomodalStopPlace:44749
IDFM:32536,netex_zder_quay,32536
IDFM:32536,netex_zder_quay,monomodalStopPlace:44749
IDFM:32536,source,FR::Quay:32536:FR1
IDFM:32537,netex_monomodal_stopplace,monomodalStopPlace:54001
IDFM:32537,netex_zder_quay,32537
IDFM:32537,netex_zder_quay,monomodalStopPlace:54001
IDFM:32537,source,FR::Quay:32537:FR1
IDFM:9958,netex_monomodal_stopplace,monomodalStopPlace:48635
IDFM:9958,netex_zder_quay,4333
IDFM:9958,netex_zder_quay,9958
IDFM:9958,netex_zder_quay,monomodalStopPlace:48635
IDFM:9958,source,FR::Quay:9958:FR1
IDFM:32539,netex_monomodal_stopplace,monomodalStopPlace:43787
IDFM:32539,netex_zder_quay,32539
IDFM:32539,netex_zder_quay,monomodalStopPlace:43787
IDFM:32539,source,FR::Quay:32539:FR1
IDFM:32528,netex_monomodal_stopplace,monomodalStopPlace:53997
IDFM:32528,netex_zder_quay,32527
IDFM:32528,netex_zder_quay,32528
IDFM:32528,netex_zder_quay,monomodalStopPlace:53997
IDFM:32528,source,FR::Quay:32528:FR1
IDFM:24692,netex_monomodal_stopplace,monomodalStopPlace:473669
IDFM:24692,netex_zder_quay,24692
IDFM:24692,netex_zder_quay,24700
IDFM:24692,netex_zder_quay,39794
IDFM:24692,netex_zder_quay,monomodalStopPlace:473669
IDFM:24692,source,FR::Quay:24692:FR1
IDFM:24733,netex_monomodal_stopplace,monomodalStopPlace:42959
IDFM:24733,netex_zder_quay,24733
IDFM:24733,netex_zder_quay,28370
IDFM:24733,netex_zder_quay,monomodalStopPlace:42959
IDFM:24733,source,FR::Quay:24733:FR1
IDFM:39784,netex_monomodal_stopplace,monomodalStopPlace:58837
IDFM:39784,netex_zder_quay,39784
IDFM:39784,netex_zder_quay,monomodalStopPlace:58837
IDFM:39784,source,FR::Quay:39784:FR1
IDFM:22272,netex_monomodal_stopplace,monomodalStopPlace:42993
IDFM:22272,netex_zder_quay,22271
IDFM:22272,netex_zder_quay,22272
IDFM:22272,netex_zder_quay,monomodalStopPlace:42993
IDFM:22272,source,FR::Quay:22272:FR1
IDFM:37014,netex_monomodal_stopplace,monomodalStopPlace:483633
IDFM:37014,netex_zder_quay,37013
IDFM:37014,netex_zder_quay,37014
IDFM:37014,netex_zder_quay,monomodalStopPlace:483633
IDFM:37014,source,FR::Quay:37014:FR1
IDFM:41553,netex_monomodal_stopplace,monomodalStopPlace:59135
IDFM:41553,netex_zder_quay,41552
IDFM:41553,netex_zder_quay,41553
IDFM:41553,netex_zder_quay,monomodalStopPlace:59135
IDFM:41553,source,FR::Quay:41553:FR1
IDFM:9957,netex_monomodal_stopplace,monomodalStopPlace:48634
IDFM:9957,netex_zder_quay,4332
IDFM:9957,netex_zder_quay,9957
IDFM:9957,netex_zder_quay,monomodalStopPlace:48634
IDFM:9957,source,FR::Quay:9957:FR1
IDFM:32529,netex_monomodal_stopplace,monomodalStopPlace:53998
IDFM:32529,netex_zder_quay,32529
IDFM:32529,netex_zder_quay,monomodalStopPlace:53998
IDFM:32529,source,FR::Quay:32529:FR1
IDFM:32526,netex_monomodal_stopplace,monomodalStopPlace:53996
IDFM:32526,netex_zder_quay,32526
IDFM:32526,netex_zder_quay,monomodalStopPlace:53996
IDFM:32526,source,FR::Quay:32526:FR1
IDFM:9959,netex_monomodal_stopplace,monomodalStopPlace:52106
IDFM:9959,netex_zder_quay,9959
IDFM:9959,netex_zder_quay,monomodalStopPlace:52106
IDFM:9959,source,FR::Quay:9959:FR1
IDFM:32527,netex_monomodal_stopplace,monomodalStopPlace:53997
IDFM:32527,netex_zder_quay,32527
IDFM:32527,netex_zder_quay,32528
IDFM:32527,netex_zder_quay,monomodalStopPlace:53997
IDFM:32527,source,FR::Quay:32527:FR1
IDFM:32524,netex_monomodal_stopplace,monomodalStopPlace:420191
IDFM:32524,netex_zder_quay,32524
IDFM:32524,netex_zder_quay,32525
IDFM:32524,netex_zder_quay,monomodalStopPlace:420191
IDFM:32524,source,FR::Quay:32524:FR1
IDFM:41555,netex_monomodal_stopplace,monomodalStopPlace:478477
IDFM:41555,netex_zder_quay,41554
IDFM:41555,netex_zder_quay,41555
IDFM:41555,netex_zder_quay,monomodalStopPlace:478477
IDFM:41555,source,FR::Quay:41555:FR1
IDFM:19646,netex_monomodal_stopplace,monomodalStopPlace:57436
IDFM:19646,netex_zder_quay,19646
IDFM:19646,netex_zder_quay,19647
IDFM:19646,netex_zder_quay,monomodalStopPlace:57436
IDFM:19646,source,FR::Quay:19646:FR1
IDFM:32525,netex_monomodal_stopplace,monomodalStopPlace:420191
IDFM:32525,netex_zder_quay,32524
IDFM:32525,netex_zder_quay,32525
IDFM:32525,netex_zder_quay,monomodalStopPlace:420191
IDFM:32525,source,FR::Quay:32525:FR1
IDFM:32522,netex_monomodal_stopplace,monomodalStopPlace:53994
IDFM:32522,netex_zder_quay,32521
IDFM:32522,netex_zder_quay,32522
IDFM:32522,netex_zder_quay,monomodalStopPlace:53994
IDFM:32522,source,FR::Quay:32522:FR1
IDFM:19647,netex_monomodal_stopplace,monomodalStopPlace:57436
IDFM:19647,netex_zder_quay,19646
IDFM:19647,netex_zder_quay,19647
IDFM:19647,netex_zder_quay,monomodalStopPlace:57436
IDFM:19647,source,FR::Quay:19647:FR1
IDFM:32523,netex_monomodal_stopplace,monomodalStopPlace:53995
IDFM:32523,netex_zder_quay,32523
IDFM:32523,netex_zder_quay,482268
IDFM:32523,netex_zder_quay,monomodalStopPlace:53995
IDFM:32523,source,FR::Quay:32523:FR1
IDFM:3782,netex_monomodal_stopplace,monomodalStopPlace:51331
IDFM:3782,netex_zder_quay,3781
IDFM:3782,netex_zder_quay,3782
IDFM:3782,netex_zder_quay,monomodalStopPlace:51331
IDFM:3782,source,FR::Quay:3782:FR1
IDFM:37013,netex_monomodal_stopplace,monomodalStopPlace:483633
IDFM:37013,netex_zder_quay,37013
IDFM:37013,netex_zder_quay,37014
IDFM:37013,netex_zder_quay,monomodalStopPlace:483633
IDFM:37013,source,FR::Quay:37013:FR1
IDFM:41557,netex_monomodal_stopplace,monomodalStopPlace:485894
IDFM:41557,netex_zder_quay,41557
IDFM:41557,netex_zder_quay,485895
IDFM:41557,netex_zder_quay,monomodalStopPlace:485894
IDFM:41557,source,FR::Quay:41557:FR1
IDFM:19648,netex_monomodal_stopplace,monomodalStopPlace:57437
IDFM:19648,netex_zder_quay,19648
IDFM:19648,netex_zder_quay,monomodalStopPlace:57437
IDFM:19648,source,FR::Quay:19648:FR1
IDFM:32520,netex_monomodal_stopplace,monomodalStopPlace:53993
IDFM:32520,netex_zder_quay,32519
IDFM:32520,netex_zder_quay,32520
IDFM:32520,netex_zder_quay,monomodalStopPlace:53993
IDFM:32520,source,FR::Quay:32520:FR1
IDFM:3781,netex_monomodal_stopplace,monomodalStopPlace:51331
IDFM:3781,netex_zder_quay,3781
IDFM:3781,netex_zder_quay,3782
IDFM:3781,netex_zder_quay,monomodalStopPlace:51331
IDFM:3781,source,FR::Quay:3781:FR1
IDFM:19649,netex_monomodal_stopplace,monomodalStopPlace:57438
IDFM:19649,netex_zder_quay,19649
IDFM:19649,netex_zder_quay,monomodalStopPlace:57438
IDFM:19649,source,FR::Quay:19649:FR1
IDFM:32521,netex_monomodal_stopplace,monomodalStopPlace:53994
IDFM:32521,netex_zder_quay,32521
IDFM:32521,netex_zder_quay,32522
IDFM:32521,netex_zder_quay,monomodalStopPlace:53994
IDFM:32521,source,FR::Quay:32521:FR1
IDFM:3780,netex_monomodal_stopplace,monomodalStopPlace:48499
IDFM:3780,netex_zder_quay,3779
IDFM:3780,netex_zder_quay,3780
IDFM:3780,netex_zder_quay,monomodalStopPlace:48499
IDFM:3780,source,FR::Quay:3780:FR1
IDFM:41559,netex_monomodal_stopplace,monomodalStopPlace:59157
IDFM:41559,netex_zder_quay,41559
IDFM:41559,netex_zder_quay,485898
IDFM:41559,netex_zder_quay,monomodalStopPlace:59157
IDFM:41559,source,FR::Quay:41559:FR1
IDFM:21464,netex_monomodal_stopplace,monomodalStopPlace:58062
IDFM:21464,netex_zder_quay,21464
IDFM:21464,netex_zder_quay,478439
IDFM:21464,netex_zder_quay,monomodalStopPlace:58062
IDFM:21464,source,FR::Quay:21464:FR1
IDFM:3779,netex_monomodal_stopplace,monomodalStopPlace:48499
IDFM:3779,netex_zder_quay,3779
IDFM:3779,netex_zder_quay,3780
IDFM:3779,netex_zder_quay,monomodalStopPlace:48499
IDFM:3779,source,FR::Quay:3779:FR1
IDFM:3777,netex_monomodal_stopplace,monomodalStopPlace:48498
IDFM:3777,netex_zder_quay,3777
IDFM:3777,netex_zder_quay,3778
IDFM:3777,netex_zder_quay,monomodalStopPlace:48498
IDFM:3777,source,FR::Quay:3777:FR1
IDFM:19643,netex_monomodal_stopplace,monomodalStopPlace:473365
IDFM:19643,netex_zder_quay,19642
IDFM:19643,netex_zder_quay,19643
IDFM:19643,netex_zder_quay,19644
IDFM:19643,netex_zder_quay,19645
IDFM:19643,netex_zder_quay,470659
IDFM:19643,netex_zder_quay,491623
IDFM:19643,netex_zder_quay,5174
IDFM:19643,netex_zder_quay,5175
IDFM:19643,netex_zder_quay,monomodalStopPlace:473365
IDFM:19643,source,FR::Quay:19643:FR1
IDFM:3778,netex_monomodal_stopplace,monomodalStopPlace:48498
IDFM:3778,netex_zder_quay,3777
IDFM:3778,netex_zder_quay,3778
IDFM:3778,netex_zder_quay,monomodalStopPlace:48498
IDFM:3778,source,FR::Quay:3778:FR1
IDFM:3775,netex_monomodal_stopplace,monomodalStopPlace:42719
IDFM:3775,netex_zder_quay,3775
IDFM:3775,netex_zder_quay,3776
IDFM:3775,netex_zder_quay,monomodalStopPlace:42719
IDFM:3775,source,FR::Quay:3775:FR1
IDFM:37299,netex_monomodal_stopplace,monomodalStopPlace:473885
IDFM:37299,netex_zder_quay,37299
IDFM:37299,netex_zder_quay,37749
IDFM:37299,netex_zder_quay,37752
IDFM:37299,netex_zder_quay,39534
IDFM:37299,netex_zder_quay,39538
IDFM:37299,netex_zder_quay,40047
IDFM:37299,netex_zder_quay,413263
IDFM:37299,netex_zder_quay,419144
IDFM:37299,netex_zder_quay,monomodalStopPlace:473885
IDFM:37299,source,FR::Quay:37299:FR1
IDFM:22073,netex_monomodal_stopplace,monomodalStopPlace:462358
IDFM:22073,netex_zder_quay,21919
IDFM:22073,netex_zder_quay,22072
IDFM:22073,netex_zder_quay,22073
IDFM:22073,netex_zder_quay,22080
IDFM:22073,netex_zder_quay,462942
IDFM:22073,netex_zder_quay,462943
IDFM:22073,netex_zder_quay,463028
IDFM:22073,netex_zder_quay,463067
IDFM:22073,netex_zder_quay,monomodalStopPlace:462358
IDFM:22073,source,FR::Quay:22073:FR1
IDFM:419903,netex_monomodal_stopplace,monomodalStopPlace:419904
IDFM:419903,netex_zder_quay,419903
IDFM:419903,netex_zder_quay,419906
IDFM:419903,netex_zder_quay,monomodalStopPlace:419904
IDFM:419903,source,FR::Quay:419903:FR1
IDFM:21463,netex_monomodal_stopplace,monomodalStopPlace:58061
IDFM:21463,netex_zder_quay,21463
IDFM:21463,netex_zder_quay,21481
IDFM:21463,netex_zder_quay,monomodalStopPlace:58061
IDFM:21463,source,FR::Quay:21463:FR1
IDFM:3776,netex_monomodal_stopplace,monomodalStopPlace:42719
IDFM:3776,netex_zder_quay,3775
IDFM:3776,netex_zder_quay,3776
IDFM:3776,netex_zder_quay,monomodalStopPlace:42719
IDFM:3776,source,FR::Quay:3776:FR1
IDFM:3774,netex_monomodal_stopplace,monomodalStopPlace:48497
IDFM:3774,netex_zder_quay,3774
IDFM:3774,netex_zder_quay,479722
IDFM:3774,netex_zder_quay,monomodalStopPlace:48497
IDFM:3774,source,FR::Quay:3774:FR1
IDFM:19642,netex_monomodal_stopplace,monomodalStopPlace:473365
IDFM:19642,netex_zder_quay,19642
IDFM:19642,netex_zder_quay,19643
IDFM:19642,netex_zder_quay,19644
IDFM:19642,netex_zder_quay,19645
IDFM:19642,netex_zder_quay,470659
IDFM:19642,netex_zder_quay,491623
IDFM:19642,netex_zder_quay,5174
IDFM:19642,netex_zder_quay,5175
IDFM:19642,netex_zder_quay,monomodalStopPlace:473365
IDFM:19642,source,FR::Quay:19642:FR1
IDFM:32517,netex_monomodal_stopplace,monomodalStopPlace:53992
IDFM:32517,netex_zder_quay,32517
IDFM:32517,netex_zder_quay,32518
IDFM:32517,netex_zder_quay,monomodalStopPlace:53992
IDFM:32517,source,FR::Quay:32517:FR1
IDFM:32518,netex_monomodal_stopplace,monomodalStopPlace:53992
IDFM:32518,netex_zder_quay,32517
IDFM:32518,netex_zder_quay,32518
IDFM:32518,netex_zder_quay,monomodalStopPlace:53992
IDFM:32518,source,FR::Quay:32518:FR1
IDFM:419906,netex_monomodal_stopplace,monomodalStopPlace:419904
IDFM:419906,netex_zder_quay,419903
IDFM:419906,netex_zder_quay,419906
IDFM:419906,netex_zder_quay,monomodalStopPlace:419904
IDFM:419906,source,FR::Quay:419906:FR1
IDFM:21462,netex_monomodal_stopplace,monomodalStopPlace:58060
IDFM:21462,netex_zder_quay,21461
IDFM:21462,netex_zder_quay,21462
IDFM:21462,netex_zder_quay,monomodalStopPlace:58060
IDFM:21462,source,FR::Quay:21462:FR1
IDFM:32519,netex_monomodal_stopplace,monomodalStopPlace:53993
IDFM:32519,netex_zder_quay,32519
IDFM:32519,netex_zder_quay,32520
IDFM:32519,netex_zder_quay,monomodalStopPlace:53993
IDFM:32519,source,FR::Quay:32519:FR1
IDFM:32514,netex_monomodal_stopplace,monomodalStopPlace:53986
IDFM:32514,netex_zder_quay,32514
IDFM:32514,netex_zder_quay,monomodalStopPlace:53986
IDFM:32514,source,FR::Quay:32514:FR1
IDFM:19645,netex_monomodal_stopplace,monomodalStopPlace:473365
IDFM:19645,netex_zder_quay,19642
IDFM:19645,netex_zder_quay,19643
IDFM:19645,netex_zder_quay,19644
IDFM:19645,netex_zder_quay,19645
IDFM:19645,netex_zder_quay,470659
IDFM:19645,netex_zder_quay,491623
IDFM:19645,netex_zder_quay,5174
IDFM:19645,netex_zder_quay,5175
IDFM:19645,netex_zder_quay,monomodalStopPlace:473365
IDFM:19645,source,FR::Quay:19645:FR1
IDFM:32515,netex_monomodal_stopplace,monomodalStopPlace:53990
IDFM:32515,netex_zder_quay,32515
IDFM:32515,netex_zder_quay,monomodalStopPlace:53990
IDFM:32515,source,FR::Quay:32515:FR1
IDFM:32516,netex_monomodal_stopplace,monomodalStopPlace:53991
IDFM:32516,netex_zder_quay,32516
IDFM:32516,netex_zder_quay,monomodalStopPlace:53991
IDFM:32516,source,FR::Quay:32516:FR1
IDFM:22076,netex_monomodal_stopplace,monomodalStopPlace:44637
IDFM:22076,netex_zder_quay,22076
IDFM:22076,netex_zder_quay,22098
IDFM:22076,netex_zder_quay,463293
IDFM:22076,netex_zder_quay,463294
IDFM:22076,netex_zder_quay,monomodalStopPlace:44637
IDFM:22076,source,FR::Quay:22076:FR1
IDFM:419964,netex_monomodal_stopplace,monomodalStopPlace:419962
IDFM:419964,netex_zder_quay,419961
IDFM:419964,netex_zder_quay,419964
IDFM:419964,netex_zder_quay,monomodalStopPlace:419962
IDFM:419964,source,FR::Quay:419964:FR1
IDFM:21461,netex_monomodal_stopplace,monomodalStopPlace:58060
IDFM:21461,netex_zder_quay,21461
IDFM:21461,netex_zder_quay,21462
IDFM:21461,netex_zder_quay,monomodalStopPlace:58060
IDFM:21461,source,FR::Quay:21461:FR1
IDFM:3792,netex_monomodal_stopplace,monomodalStopPlace:425894
IDFM:3792,netex_zder_quay,3792
IDFM:3792,netex_zder_quay,462243
IDFM:3792,netex_zder_quay,monomodalStopPlace:425894
IDFM:3792,source,FR::Quay:3792:FR1
IDFM:32510,netex_monomodal_stopplace,monomodalStopPlace:53987
IDFM:32510,netex_zder_quay,32510
IDFM:32510,netex_zder_quay,monomodalStopPlace:53987
IDFM:32510,source,FR::Quay:32510:FR1
IDFM:19644,netex_monomodal_stopplace,monomodalStopPlace:473365
IDFM:19644,netex_zder_quay,19642
IDFM:19644,netex_zder_quay,19643
IDFM:19644,netex_zder_quay,19644
IDFM:19644,netex_zder_quay,19645
IDFM:19644,netex_zder_quay,470659
IDFM:19644,netex_zder_quay,491623
IDFM:19644,netex_zder_quay,5174
IDFM:19644,netex_zder_quay,5175
IDFM:19644,netex_zder_quay,monomodalStopPlace:473365
IDFM:19644,source,FR::Quay:19644:FR1
IDFM:32511,netex_monomodal_stopplace,monomodalStopPlace:53988
IDFM:32511,netex_zder_quay,32511
IDFM:32511,netex_zder_quay,monomodalStopPlace:53988
IDFM:32511,source,FR::Quay:32511:FR1
IDFM:3794,netex_monomodal_stopplace,monomodalStopPlace:48503
IDFM:3794,netex_zder_quay,3793
IDFM:3794,netex_zder_quay,3794
IDFM:3794,netex_zder_quay,monomodalStopPlace:48503
IDFM:3794,source,FR::Quay:3794:FR1
IDFM:419961,netex_monomodal_stopplace,monomodalStopPlace:419962
IDFM:419961,netex_zder_quay,419961
IDFM:419961,netex_zder_quay,419964
IDFM:419961,netex_zder_quay,monomodalStopPlace:419962
IDFM:419961,source,FR::Quay:419961:FR1
IDFM:21467,netex_monomodal_stopplace,monomodalStopPlace:58054
IDFM:21467,netex_zder_quay,21450
IDFM:21467,netex_zder_quay,21467
IDFM:21467,netex_zder_quay,monomodalStopPlace:58054
IDFM:21467,source,FR::Quay:21467:FR1
IDFM:32512,netex_monomodal_stopplace,monomodalStopPlace:53989
IDFM:32512,netex_zder_quay,32512
IDFM:32512,netex_zder_quay,monomodalStopPlace:53989
IDFM:32512,source,FR::Quay:32512:FR1
IDFM:3793,netex_monomodal_stopplace,monomodalStopPlace:48503
IDFM:3793,netex_zder_quay,3793
IDFM:3793,netex_zder_quay,3794
IDFM:3793,netex_zder_quay,monomodalStopPlace:48503
IDFM:3793,source,FR::Quay:3793:FR1
IDFM:9960,netex_monomodal_stopplace,monomodalStopPlace:57877
IDFM:9960,netex_zder_quay,20934
IDFM:9960,netex_zder_quay,9960
IDFM:9960,netex_zder_quay,monomodalStopPlace:57877
IDFM:9960,source,FR::Quay:9960:FR1
IDFM:3790,netex_monomodal_stopplace,monomodalStopPlace:42863
IDFM:3790,netex_zder_quay,3790
IDFM:3790,netex_zder_quay,426866
IDFM:3790,netex_zder_quay,monomodalStopPlace:42863
IDFM:3790,source,FR::Quay:3790:FR1
IDFM:3788,netex_monomodal_stopplace,monomodalStopPlace:48501
IDFM:3788,netex_zder_quay,3788
IDFM:3788,netex_zder_quay,8480
IDFM:3788,netex_zder_quay,monomodalStopPlace:48501
IDFM:3788,source,FR::Quay:3788:FR1
IDFM:39785,netex_monomodal_stopplace,monomodalStopPlace:473079
IDFM:39785,netex_zder_quay,17891
IDFM:39785,netex_zder_quay,17893
IDFM:39785,netex_zder_quay,17894
IDFM:39785,netex_zder_quay,39785
IDFM:39785,netex_zder_quay,479319
IDFM:39785,netex_zder_quay,monomodalStopPlace:473079
IDFM:39785,source,FR::Quay:39785:FR1
IDFM:22271,netex_monomodal_stopplace,monomodalStopPlace:42993
IDFM:22271,netex_zder_quay,22271
IDFM:22271,netex_zder_quay,22272
IDFM:22271,netex_zder_quay,monomodalStopPlace:42993
IDFM:22271,source,FR::Quay:22271:FR1
IDFM:37012,netex_monomodal_stopplace,monomodalStopPlace:43491
IDFM:37012,netex_zder_quay,12205
IDFM:37012,netex_zder_quay,12206
IDFM:37012,netex_zder_quay,27740
IDFM:37012,netex_zder_quay,37012
IDFM:37012,netex_zder_quay,monomodalStopPlace:43491
IDFM:37012,source,FR::Quay:37012:FR1
IDFM:41503,netex_monomodal_stopplace,monomodalStopPlace:44646
IDFM:41503,netex_zder_quay,41503
IDFM:41503,netex_zder_quay,471873
IDFM:41503,netex_zder_quay,monomodalStopPlace:44646
IDFM:41503,source,FR::Quay:41503:FR1
IDFM:9961,netex_monomodal_stopplace,monomodalStopPlace:57875
IDFM:9961,netex_zder_quay,20932
IDFM:9961,netex_zder_quay,9961
IDFM:9961,netex_zder_quay,monomodalStopPlace:57875
IDFM:9961,source,FR::Quay:9961:FR1
IDFM:3789,netex_monomodal_stopplace,monomodalStopPlace:42814
IDFM:3789,netex_zder_quay,3789
IDFM:3789,netex_zder_quay,8481
IDFM:3789,netex_zder_quay,monomodalStopPlace:42814
IDFM:3789,source,FR::Quay:3789:FR1
IDFM:3784,netex_monomodal_stopplace,monomodalStopPlace:48500
IDFM:3784,netex_zder_quay,3784
IDFM:3784,netex_zder_quay,3785
IDFM:3784,netex_zder_quay,monomodalStopPlace:48500
IDFM:3784,source,FR::Quay:3784:FR1
IDFM:9964,netex_monomodal_stopplace,monomodalStopPlace:57762
IDFM:9964,netex_zder_quay,4438
IDFM:9964,netex_zder_quay,9964
IDFM:9964,netex_zder_quay,monomodalStopPlace:57762
IDFM:9964,source,FR::Quay:9964:FR1
IDFM:3785,netex_monomodal_stopplace,monomodalStopPlace:48500
IDFM:3785,netex_zder_quay,3784
IDFM:3785,netex_zder_quay,3785
IDFM:3785,netex_zder_quay,monomodalStopPlace:48500
IDFM:3785,source,FR::Quay:3785:FR1
IDFM:3787,netex_monomodal_stopplace,monomodalStopPlace:47800
IDFM:3787,netex_zder_quay,3787
IDFM:3787,netex_zder_quay,415260
IDFM:3787,netex_zder_quay,monomodalStopPlace:47800
IDFM:3787,source,FR::Quay:3787:FR1
IDFM:41505,netex_monomodal_stopplace,monomodalStopPlace:44577
IDFM:41505,netex_zder_quay,17001
IDFM:41505,netex_zder_quay,17002
IDFM:41505,netex_zder_quay,41505
IDFM:41505,netex_zder_quay,monomodalStopPlace:44577
IDFM:41505,source,FR::Quay:41505:FR1
IDFM:9965,netex_monomodal_stopplace,monomodalStopPlace:57889
IDFM:9965,netex_zder_quay,20947
IDFM:9965,netex_zder_quay,9965
IDFM:9965,netex_zder_quay,monomodalStopPlace:57889
IDFM:9965,source,FR::Quay:9965:FR1
IDFM:32504,netex_monomodal_stopplace,monomodalStopPlace:53980
IDFM:32504,netex_zder_quay,32504
IDFM:32504,netex_zder_quay,monomodalStopPlace:53980
IDFM:32504,source,FR::Quay:32504:FR1
IDFM:32505,netex_monomodal_stopplace,monomodalStopPlace:53981
IDFM:32505,netex_zder_quay,32505
IDFM:32505,netex_zder_quay,monomodalStopPlace:53981
IDFM:32505,source,FR::Quay:32505:FR1
IDFM:9962,netex_monomodal_stopplace,monomodalStopPlace:57873
IDFM:9962,netex_zder_quay,20930
IDFM:9962,netex_zder_quay,21089
IDFM:9962,netex_zder_quay,9962
IDFM:9962,netex_zder_quay,monomodalStopPlace:57873
IDFM:9962,source,FR::Quay:9962:FR1
IDFM:32502,netex_monomodal_stopplace,monomodalStopPlace:53979
IDFM:32502,netex_zder_quay,32502
IDFM:32502,netex_zder_quay,monomodalStopPlace:53979
IDFM:32502,source,FR::Quay:32502:FR1
IDFM:32508,netex_monomodal_stopplace,monomodalStopPlace:53984
IDFM:32508,netex_zder_quay,32508
IDFM:32508,netex_zder_quay,monomodalStopPlace:53984
IDFM:32508,source,FR::Quay:32508:FR1
IDFM:22075,netex_monomodal_stopplace,monomodalStopPlace:45664
IDFM:22075,netex_zder_quay,22075
IDFM:22075,netex_zder_quay,463041
IDFM:22075,netex_zder_quay,monomodalStopPlace:45664
IDFM:22075,source,FR::Quay:22075:FR1
IDFM:419946,netex_monomodal_stopplace,monomodalStopPlace:419944
IDFM:419946,netex_zder_quay,419943
IDFM:419946,netex_zder_quay,419946
IDFM:419946,netex_zder_quay,monomodalStopPlace:419944
IDFM:419946,source,FR::Quay:419946:FR1
IDFM:9963,netex_monomodal_stopplace,monomodalStopPlace:57881
IDFM:9963,netex_zder_quay,20990
IDFM:9963,netex_zder_quay,4425
IDFM:9963,netex_zder_quay,9963
IDFM:9963,netex_zder_quay,monomodalStopPlace:57881
IDFM:9963,source,FR::Quay:9963:FR1
IDFM:32509,netex_monomodal_stopplace,monomodalStopPlace:53985
IDFM:32509,netex_zder_quay,32509
IDFM:32509,netex_zder_quay,490343
IDFM:32509,netex_zder_quay,monomodalStopPlace:53985
IDFM:32509,source,FR::Quay:32509:FR1
IDFM:32506,netex_monomodal_stopplace,monomodalStopPlace:53982
IDFM:32506,netex_zder_quay,32506
IDFM:32506,netex_zder_quay,monomodalStopPlace:53982
IDFM:32506,source,FR::Quay:32506:FR1
IDFM:9949,netex_monomodal_stopplace,monomodalStopPlace:52103
IDFM:9949,netex_zder_quay,477510
IDFM:9949,netex_zder_quay,477511
IDFM:9949,netex_zder_quay,9948
IDFM:9949,netex_zder_quay,9949
IDFM:9949,netex_zder_quay,monomodalStopPlace:52103
IDFM:9949,source,FR::Quay:9949:FR1
IDFM:32507,netex_monomodal_stopplace,monomodalStopPlace:53983
IDFM:32507,netex_zder_quay,32507
IDFM:32507,netex_zder_quay,monomodalStopPlace:53983
IDFM:32507,source,FR::Quay:32507:FR1
IDFM:3761,netex_monomodal_stopplace,monomodalStopPlace:52365
IDFM:3761,netex_zder_quay,3760
IDFM:3761,netex_zder_quay,3761
IDFM:3761,netex_zder_quay,monomodalStopPlace:52365
IDFM:3761,source,FR::Quay:3761:FR1
IDFM:419943,netex_monomodal_stopplace,monomodalStopPlace:419944
IDFM:419943,netex_zder_quay,419943
IDFM:419943,netex_zder_quay,419946
IDFM:419943,netex_zder_quay,monomodalStopPlace:419944
IDFM:419943,source,FR::Quay:419943:FR1
IDFM:9948,netex_monomodal_stopplace,monomodalStopPlace:52103
IDFM:9948,netex_zder_quay,477510
IDFM:9948,netex_zder_quay,477511
IDFM:9948,netex_zder_quay,9948
IDFM:9948,netex_zder_quay,9949
IDFM:9948,netex_zder_quay,monomodalStopPlace:52103
IDFM:9948,source,FR::Quay:9948:FR1
IDFM:3760,netex_monomodal_stopplace,monomodalStopPlace:52365
IDFM:3760,netex_zder_quay,3760
IDFM:3760,netex_zder_quay,3761
IDFM:3760,netex_zder_quay,monomodalStopPlace:52365
IDFM:3760,source,FR::Quay:3760:FR1
IDFM:3752,netex_monomodal_stopplace,monomodalStopPlace:42484
IDFM:3752,netex_zder_quay,3752
IDFM:3752,netex_zder_quay,413654
IDFM:3752,netex_zder_quay,monomodalStopPlace:42484
IDFM:3752,source,FR::Quay:3752:FR1
IDFM:9945,netex_monomodal_stopplace,monomodalStopPlace:52100
IDFM:9945,netex_zder_quay,463426
IDFM:9945,netex_zder_quay,9945
IDFM:9945,netex_zder_quay,monomodalStopPlace:52100
IDFM:9945,source,FR::Quay:9945:FR1
IDFM:3758,netex_monomodal_stopplace,monomodalStopPlace:422763
IDFM:3758,netex_zder_quay,3758
IDFM:3758,netex_zder_quay,9504
IDFM:3758,netex_zder_quay,monomodalStopPlace:422763
IDFM:3758,source,FR::Quay:3758:FR1
IDFM:3755,netex_monomodal_stopplace,monomodalStopPlace:48494
IDFM:3755,netex_zder_quay,3755
IDFM:3755,netex_zder_quay,474427
IDFM:3755,netex_zder_quay,monomodalStopPlace:48494
IDFM:3755,source,FR::Quay:3755:FR1
IDFM:22274,netex_monomodal_stopplace,monomodalStopPlace:42138
IDFM:22274,netex_zder_quay,22274
IDFM:22274,netex_zder_quay,22275
IDFM:22274,netex_zder_quay,monomodalStopPlace:42138
IDFM:22274,source,FR::Quay:22274:FR1
